# Swissprot Database
# Swissprot_accession	Description	K	term
lcm:102350304	HTR3B; 5-hydroxytryptamine (serotonin) receptor 3B, ionotropic	K04819
lcm:102353016	KCNQ2; potassium voltage-gated channel, KQT-like subfamily, member 2	K04927
bacu:103005977	CATSPER1; cation channel, sperm associated 1	K16889
bacu:103011151	P2RX5; purinergic receptor P2X, ligand-gated ion channel, 5	K05219
myd:102762648	uncharacterized LOC102762648	K04926
pdx:Psed_2045	major intrinsic protein	K06188
ssc:100738346	KCNA6; potassium voltage-gated channel, shaker-related subfamily, member 6	K04879
scn:Solca_0620	MIP family channel protein	K06188
lcm:102364263	KCNE4; potassium voltage-gated channel, Isk-related family, member 4	K04898
lcm:102358696	short transient receptor potential channel 2-like	K04965
mde:101893246	pickpocket protein 28-like	K03440
cmy:102930250	CNGB3; cyclic nucleotide gated channel beta 3	K04953
cqu:CpipJ_CPIJ012093	voltage-gated potassium channel	K04926
shr:100923462	KCNK4; potassium channel, subfamily K, member 4	K04915
dpe:Dper_GL18750	GL18750 gene product from transcript GL18750-RA	K05313
cmo:103502645	glutamate receptor 2.9-like	K05387
dwi:Dwil_GK11175	GK11175 gene product from transcript GK11175-RA	K03440
pss:102448549	cation channel sperm-associated protein subunit gamma-like	K16894
pop:POPTR_0012s03570g	POPTRDRAFT_772280; cyclic nucleotide-gated ion channel 20 family protein	K05391
tgu:100224181	KCNG4; potassium voltage-gated channel, subfamily G, member 4	K04903
nle:100589816	KCNE1L; KCNE1-like	K04895
mmu:229933	Clca5, 4732440A06, AI586120, Clca2; chloride channel calcium activated 5	K05028
acs:100561513	cnga1; cyclic nucleotide gated channel alpha 1	K04948
brp:103859661	aquaporin TIP2-1-like	K09873
mze:101474194	potassium voltage-gated channel subfamily KQT member 4-like	K04929
bdi:100835263	glutamate receptor 2.8-like	K05387
cfa:448794	HCN4; hyperpolarization activated cyclic nucleotide-gated potassium channel 4	K04957
pbi:103066926	glutamate receptor ionotropic, delta-1-like	K05206
dre:550520	zgc:110204	K05175
cmo:103487002	aquaporin NIP2-1-like	K09874
pss:102449313	CACNB3; calcium channel, voltage-dependent, beta 3 subunit	K04864
fpg:101915266	TRPM1; transient receptor potential cation channel, subfamily M, member 1	K04976
dre:568566	neuronal acetylcholine receptor subunit beta-4-like	K04815
dwi:Dwil_GK22757	GK22757 gene product from transcript GK22757-RA	K03440
oaa:100077318	transient receptor potential cation channel subfamily M member 4-like	K04979
mcc:721455	TRPV1; transient receptor potential cation channel, subfamily V, member 1	K05222
ola:101167596	potassium voltage-gated channel subfamily G member 3-like	K04902
tgu:100220628	ASIC5; acid-sensing (proton-gated) ion channel family member 5	K04832
ptr:619369	CHRNA5; cholinergic receptor, nicotinic, alpha 5 (neuronal)	K04807
xtr:548466	aqp2, Aquaporin-2, aqp-CD, aqpcd, wch-cd; aquaporin 2 (collecting duct)	K09865
gga:771952	P2RX7; purinergic receptor P2X, ligand-gated ion channel, 7	K05220
fch:102051733	KCNJ16; potassium inwardly-rectifying channel, subfamily J, member 16	K05009
phi:102101061	KCNK17; potassium channel, subfamily K, member 17	K04925
pbi:103049353	ZACN; zinc activated ligand-gated ion channel	K16888
cmk:103182949	potassium voltage-gated channel subfamily H member 8-like	K04911
xla:398417	kcne1, isk, jlns, jlns2, mink, xkcne1, xmink; potassium voltage-gated channel, Isk-related family, member 1	K04894
ptg:102971277	KCNAB2; potassium voltage-gated channel, shaker-related subfamily, beta member 2	K04883
amj:102562552	potassium voltage-gated channel subfamily E member 4-like	K04898
bmor:101735306	transient-receptor-potential-like protein-like	K13803
mdo:100030975	KCNMB1; potassium large conductance calcium-activated channel, subfamily M, beta member 1	K04937
dpe:Dper_GL18253	GL18253 gene product from transcript GL18253-RA	K04990
mze:101486695	ATP-sensitive inward rectifier potassium channel 1-like	K04995
fca:101083756	SCNN1D; sodium channel, non-voltage-gated 1, delta subunit	K04826
osa:4328089	Os02g0117500	K05387
gga:101749217	P2RX2; purinergic receptor P2X, ligand-gated ion channel, 2	K05216
cmk:103185589	potassium voltage-gated channel subfamily A member 2-like	K04876
dre:100331381	glutamate receptor ionotropic, kainate 5-like	K05205
dse:Dsec_GM15523	GM15523 gene product from transcript GM15523-RA	K09884
dsi:Dsim_GD18138	GD18138 gene product from transcript GD18138-RA	K03440
gmx:100792741	glutamate receptor 3.4-like	K05387
shr:100914417	gamma-aminobutyric acid receptor subunit gamma-4-like	K05186
asn:102384044	PKD2L2; polycystic kidney disease 2-like 2	K04991
sita:101768062	glutamate receptor 3.4-like	K05387
tsp:Tsp_01683	amiloride-sensitive sodium channel family protein	K04832
pbi:103067797	KCNN4; potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	K04945
xma:102225239	acetylcholine receptor subunit delta-like	K04816
asn:102381050	cyclic nucleotide-gated channel rod photoreceptor subunit alpha-like	K04948
vap:Vapar_4980	MIP family channel protein	K06188
ptg:102956145	SCNN1D; sodium channel, non-voltage-gated 1, delta subunit	K04826
fpg:101910773	aquaporin-12-like	K09871
aqu:100638902	two pore calcium channel protein 1-like	K16896
amj:102564457	GABRB2; gamma-aminobutyric acid (GABA) A receptor, beta 2	K05181
vvi:100263543	aquaporin NIP1-2-like	K09874
dre:100003329	cacng8b, si:dkey-117n22.1; calcium channel, voltage-dependent, gamma subunit 8b	K04873
dosa:Os06t0207700-01	Os06g0207700; Similar to predicted protein.	K05391
xma:102224234	sodium channel subunit beta-1-like	K04845
lcm:102361953	potassium voltage-gated channel subfamily E member 1-like	K04894
mze:101486817	potassium channel subfamily K member 1-like	K04912
fve:101297966	glutamate receptor 3.4-like	K05387
tru:101070931	5-hydroxytryptamine receptor 3C-like	K04819
dpo:Dpse_GA10279	GA10279 gene product from transcript GA10279-RA	K05330
gga:427673	SCNN1B; sodium channel, non-voltage-gated 1, beta subunit	K04825
cmk:103189544	ATP-sensitive inward rectifier potassium channel 11-like	K05004
nos:Nos7107_0068	aquaporin	K06188
tca:657839	uncharacterized LOC657839	K05213
mcf:101865639	uncharacterized LOC101865639	K05030
pif:PITG_21538	Voltage-gated Ion Channel (VIC) Superfamily	K04949
lcm:102359695	potassium voltage-gated channel subfamily KQT member 1-like	K04926
cfa:476016	CATSPER1; cation channel, sperm associated 1	K16889
rno:289796	Pkd1l1, RGD1564724, RGD1566034; polycystic kidney disease 1 like 1	K04987
acs:100561452	p2rx4; purinergic receptor P2X, ligand-gated ion channel, 4	K05218
tsp:Tsp_10339	potassium voltage-gated channel protein Shab	K04885
dan:Dana_GF11830	GF11830 gene product from transcript GF11830-RA	K09884
hgl:101713590	Clcnka; chloride channel, voltage-sensitive Ka	K05018
mze:101487658	voltage-dependent R-type calcium channel subunit alpha-1E-like	K04852
amj:102562527	sodium channel protein type 5 subunit alpha-like	K04838
rey:O5Y_17360	aquaporin Z	K06188
pps:100990221	KCNC4; potassium voltage-gated channel, Shaw-related subfamily, member 4	K04890
ptg:102966856	KCNN1; potassium intermediate/small conductance calcium-activated channel, subfamily N, member 1	K04942
pbi:103062757	TRPV2; transient receptor potential cation channel, subfamily V, member 2	K04971
xma:102221609	potassium voltage-gated channel subfamily KQT member 1-like	K04926
cmk:103181276	kcnh8; potassium voltage-gated channel, subfamily H (eag-related), member 8	K04911
dre:387301	p2rx4b, p2rx4.2, p2xr4.2; purinergic receptor P2X, ligand-gated ion channel, 4b	K05218
ola:101167976	short transient receptor potential channel 2-like	K04965
tca:657097	TRP; transient receptor potential channel	K05328
myd:102753574	KCNK12; potassium channel, subfamily K, member 12	K04921
lcm:102366377	potassium voltage-gated channel subfamily V member 1-like	K04934
asn:102370566	AQP2; aquaporin 2 (collecting duct)	K09865
dgr:Dgri_GH25026	GH25026 gene product from transcript GH25026-RA	K05328
loa:LOAG_09330	chloride channel protein 7	K05016
lcm:102348139	CATSPER3; cation channel, sperm associated 3	K16891
mze:101479981	gamma-aminobutyric acid receptor subunit delta-like	K05184
gga:421423	KCNK17; potassium channel, subfamily K, member 17	K04925
xma:102233069	gamma-aminobutyric acid receptor subunit rho-2-like	K05190
vvi:100252161	glutamate receptor 2.7-like	K05387
amj:102563169	CACNA1F; calcium channel, voltage-dependent, L type, alpha 1F subunit	K04853
xma:102219115	voltage-dependent L-type calcium channel subunit beta-1-like	K04862
cot:CORT_0C03020	Gef1 protein	K05012
cmk:103183710	gabrr3; gamma-aminobutyric acid (GABA) A receptor, rho 3	K05190
dre:407669	asic2, accn1, zASIC2; acid-sensing (proton-gated) ion channel 2	K04828
pale:102898561	CATSPERB; catsper channel auxiliary subunit beta	K16893
ppa:PAS_chr2-1_0471	Chloride channel localized to late-or post-Golgi vesicles, involved in iron metabolism	K05012
cmo:103494308	glutamate receptor 2.7-like	K05387
cyj:Cyan7822_0989	MIP family channel protein	K06188
cge:103161135	potassium voltage-gated channel subfamily E member 1-like protein	K04895
tru:101070239	5-hydroxytryptamine receptor 3A-like	K04819
dre:387298	p2rx7, p2xr7; purinergic receptor P2X, ligand-gated ion channel, 7	K05220
mis:MICPUN_60381	voltage-gated ion channel superfamily	K04875
tup:102485032	AQP6; aquaporin 6, kidney specific	K09868
lcm:102362121	TRPV1; transient receptor potential cation channel, subfamily V, member 1	K05222
acs:100567610	clcn1; chloride channel, voltage-sensitive 1	K05010
mze:101482156	voltage-dependent calcium channel gamma-4 subunit-like	K04869
hgl:101708585	Scn2b; sodium channel, voltage-gated, type II, beta subunit	K04846
tup:102490755	CHRNE; cholinergic receptor, nicotinic, epsilon (muscle)	K04817
chx:102190031	SCNN1A; sodium channel, non-voltage-gated 1 alpha subunit	K04824
xma:102223090	gamma-aminobutyric acid receptor subunit beta-2-like	K05181
cge:100766670	epithelial chloride channel protein-like	K05030
tup:102483980	KCNC3; potassium voltage-gated channel, Shaw-related subfamily, member 3	K04889
cmk:103188336	catsperd; catsper channel auxiliary subunit delta	K16895
pbi:103051458	transient receptor potential cation channel subfamily M member 4-like	K04979
vda:VDAG_06396	chloride channel protein	K05012
bacu:103007296	CHRNA4; cholinergic receptor, nicotinic, alpha 4 (neuronal)	K04806
pbi:103062652	potassium voltage-gated channel subfamily B member 1-like	K04885
tup:102497557	PKD1L3; polycystic kidney disease 1-like 3	K04989
cbr:CBG09598	Cbr-aqp-5; C. briggsae CBR-AQP-5 protein	K09884
phi:102113676	SCNN1G; sodium channel, non-voltage-gated 1, gamma subunit	K04827
cten:CANTEDRAFT_96960	voltage-gated chloride channel	K05012
pxb:103949671	glutamate receptor 2.8-like	K05387
ngi:103741483	Pkd1l1; polycystic kidney disease 1 like 1	K04987
cin:100185926	ci-glyr; glycine receptor	K05194
pda:103703092	aquaporin NIP2-1-like	K09874
myd:102757593	AQP7; aquaporin 7	K08771
pbi:103059061	chloride intracellular channel protein 2-like	K05022
shr:100930456	CACNB2; calcium channel, voltage-dependent, beta 2 subunit	K04863
aqu:100640027	inositol 1,4,5-trisphosphate receptor type 1-like	K04958
dmo:Dmoj_GI20214	GI20214 gene product from transcript GI20214-RA	K05324
pbi:103067335	voltage-dependent calcium channel gamma-3 subunit-like	K04868
bmor:101740153	cyclic nucleotide-gated cation channel-like	K05326
rno:29682	Kcnq3; potassium voltage-gated channel, KQT-like subfamily, member 3	K04928
cmk:103179419	voltage-dependent L-type calcium channel subunit alpha-1C-like	K04850
pbi:103062776	KCNU1; potassium channel, subfamily U, member 1	K05274
cjc:100389973	SCN10A; sodium channel, voltage-gated, type X, alpha subunit	K04842
myb:102255540	ASIC3; acid-sensing (proton-gated) ion channel 3	K04830
myd:102768949	CATSPER1; cation channel, sperm associated 1	K16889
pxb:103933082	aquaporin NIP2-1-like	K09874
tru:101061460	chloride channel protein 2-like	K05011
dre:564274	cacna1e; calcium channel, voltage-dependent, R type, alpha 1E subunit	K04852
dre:568849	chrna2b, si:ch211-142k18.2; cholinergic receptor, nicotinic, alpha 2b (neuronal)	K04804
ssc:102163457	HTR3C; 5-hydroxytryptamine (serotonin) receptor 3C, ionotropic	K04819
spu:752545	uncharacterized LOC752545	K04886
mde:101897476	pickpocket protein 19-like	K03440
bom:102274217	CATSPERD; catsper channel auxiliary subunit delta	K16895
aly:ARALYDRAFT_889191	BETA-TIP; beta-tonoplast intrinsic protein	K09873
shi:Shel_12070	permease, glycerol uptake facilitator	K06188
oaa:100075830	COL9A2; collagen, type IX, alpha 2	K04929
cmy:102932816	acid-sensing ion channel 2-like	K04828
tgu:100220296	amiloride-sensitive sodium channel subunit alpha-like	K04826
acs:100555467	kcna3; potassium voltage-gated channel, shaker-related subfamily, member 3	K04876
wce:WS08_1213	glpF; Aquaglyceroporin	K06188
lcm:102356715	CACNA1S; calcium channel, voltage-dependent, L type, alpha 1S subunit	K04857
xma:102227551	neuronal acetylcholine receptor subunit beta-2-like	K04813
ocu:103345327	sodium channel protein type 10 subunit alpha-like	K04842
ola:101171752	uncharacterized LOC101171752	K04920
ngi:103747438	Kcnma1; potassium large conductance calcium-activated channel, subfamily M, alpha member 1	K04936
mde:101899859	uncharacterized LOC101899859	K03440
fab:101821403	SCN1A; sodium channel, voltage-gated, type I, alpha subunit	K04833
mze:101486293	voltage-dependent calcium channel subunit alpha-2/delta-1-like	K04858
cge:100765508	Cacna1s; calcium channel, voltage-dependent, L type, alpha 1S subunit	K04857
dmo:Dmoj_GI19346	GI19346 gene product from transcript GI19346-RA	K09884
tot:TOT_020001044	uncharacterized protein	K05019
tru:101061995	glutamate receptor delta-1 subunit-like	K05206
cmy:102945523	short transient receptor potential channel 2-like	K04965
sly:101246598	aquaporin NIP1-1-like	K09874
fve:101309282	cyclic nucleotide-gated ion channel 2-like	K05391
asn:102382829	amiloride-sensitive sodium channel subunit alpha-like	K04824
pbi:103050561	amiloride-sensitive sodium channel subunit alpha-like	K04824
dre:559964	cacna1f; calcium channel, voltage-dependent, L type, alpha 1F subunit	K04853
clv:102091732	SCN2B; sodium channel, voltage-gated, type II, beta subunit	K04846
phi:102110174	uncharacterized LOC102110174	K04873
mdo:100027906	PKD2L1; polycystic kidney disease 2-like 1	K04990
tru:101068157	polycystic kidney disease protein 1-like 1-like	K04987
dre:557850	trpv4, wu:fp52e02; transient receptor potential cation channel, subfamily V, member 4	K04973
pda:103723200	glutamate receptor 3.4	K05387
dpo:Dpse_GA24082	GA24082 gene product from transcript GA24082-RA	K03440
myd:102764475	CHRNA7; cholinergic receptor, nicotinic, alpha 7 (neuronal)	K04809
phd:102326701	CACNG1; calcium channel, voltage-dependent, gamma subunit 1	K04866
ptr:750493	TRPV1; transient receptor potential cation channel, subfamily V, member 1	K05222
mze:101475399	potassium channel subfamily K member 5-like	K04916
pxb:103946353	cyclic nucleotide-gated ion channel 1-like	K05391
aqu:100636400	p2X purinoceptor 4-like	K05218
xtr:100487822	scnn1g; sodium channel, non-voltage-gated 1, gamma subunit	K04827
cfa:612120	KCNK4; potassium channel, subfamily K, member 4	K04915
dpe:Dper_GL17126	GL17126 gene product from transcript GL17126-RA	K04962
pale:102894943	KCNQ2; potassium voltage-gated channel, KQT-like subfamily, member 2	K04927
tru:101068098	P2X purinoceptor 5-like	K05219
ame:413803	Grd, Amel_GRD, GB11033; GABA-gated ion channel	K05175
ptg:102968239	CLIC3; chloride intracellular channel 3	K05023
acs:100560953	trpm5; transient receptor potential cation channel, subfamily M, member 5	K04980
ocu:103346333	TRPM2; transient receptor potential cation channel, subfamily M, member 2	K04977
mze:101466695	glycine receptor subunit alpha-4-like	K05271
mze:101483332	P2X purinoceptor 4-like	K05218
cmk:103190644	acid-sensing ion channel 1-like	K04829
acs:103283049	catsperb; catsper channel auxiliary subunit beta	K16893
aga:AgaP_AGAP010272	AGAP010272-PA	K05313
lcm:102350090	CHRNA4; cholinergic receptor, nicotinic, alpha 4 (neuronal)	K04806
dpe:Dper_GL21977	GL21977 gene product from transcript GL21977-RA	K05312
oaa:100088587	CATSPER4; cation channel, sperm associated 4	K16892
ola:101174115	chloride channel protein 1-like	K05010
fab:101817211	H(+)/Cl(-) exchange transporter 5-like	K05012
oaa:100089020	RYR3; ryanodine receptor 3	K04963
cmk:103179632	potassium voltage-gated channel subfamily S member 3-like	K04933
apla:101801742	polycystin-1-like	K04985
nko:Niako_4080	MIP family channel protein	K06188
phd:102319265	KCNQ2; potassium voltage-gated channel, KQT-like subfamily, member 2	K04927
pss:102456374	CLIC5; chloride intracellular channel 5	K05025
cco:CCC13826_1636	nhaC; Na+/H+ antiporter NhaC	K06188
pale:102894982	ITPR1; inositol 1,4,5-trisphosphate receptor, type 1	K04958
mus:103983049	chloride conductance regulatory protein ICln-like	K05019
dpe:Dper_GL19208	GL19208 gene product from transcript GL19208-RA	K03440
dpp:DICPUDRAFT_152332	chloride channel protein	K05016
lcm:102357315	TRPM7; transient receptor potential cation channel, subfamily M, member 7	K04982
mdo:100024229	MIP; major intrinsic protein of lens fiber	K09863
fve:101314615	cyclic nucleotide-gated ion channel 1-like	K05391
bom:102280527	CLCNKA; chloride channel, voltage-sensitive Ka	K05018
mcc:100425114	potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2-like	K04955
dre:100034580	cacng6a, si:dkey-234p10.2; calcium channel, voltage-dependent, gamma subunit 6a	K04871
xma:102230334	transient receptor potential cation channel subfamily M member 4-like	K04979
tsp:Tsp_06834	potassium channel subfamily K member 1	K04912
ngi:103751497	Tpcn2; two pore segment channel 2	K14077
fjo:Fjoh_2364	MIP family channel protein	K06188
tru:101079178	potassium channel subfamily K member 5-like	K04925
umr:103660375	KCNAB3; potassium voltage-gated channel, shaker-related subfamily, beta member 3	K04884
fpg:101917166	CHRND; cholinergic receptor, nicotinic, delta (muscle)	K04816
mdm:103446638	nodulin-26-like	K09874
lcm:102365354	KCNH1; potassium voltage-gated channel, subfamily H (eag-related), member 1	K04904
shr:100918220	CLIC5; chloride intracellular channel 5	K05025
fca:101087035	TRPC4; transient receptor potential cation channel, subfamily C, member 4	K04967
mze:101484215	neuronal acetylcholine receptor subunit alpha-2-like	K04804
hgl:101725587	P2rx5; purinergic receptor P2X, ligand-gated ion channel, 5	K05219
ocu:100350832	5-hydroxytryptamine receptor 3C-like	K04819
xma:102232969	mucolipin-3-like	K04994
myd:102758681	KCNMB3; potassium large conductance calcium-activated channel, subfamily M beta member 3	K04939
pbi:103050605	CACNA1A; calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	K04344
ptg:102961475	CATSPER4; cation channel, sperm associated 4	K16892
ssc:100152456	potassium channel subfamily K member 9-like	K04919
mmu:23844	Clca3, Clca1, Clca2, gob-5, gob5; chloride channel calcium activated 3	K05027
mdm:103415810	two pore calcium channel protein 1A-like	K16900
cjc:100406252	P2RX2; purinergic receptor P2X, ligand-gated ion channel, 2	K05216
cam:101515041	aquaporin NIP6-1-like	K09874
cmy:102940568	acid-sensing ion channel 2-like	K04828
rsa:RSal33209_0974	MIP family channel protein	K06188
sly:101244201	two pore calcium channel protein 1A-like	K16900
gga:424184	KCNH7; potassium voltage-gated channel, subfamily H (eag-related), member 7	K04910
ocu:100350073	CATSPERG; catsper channel auxiliary subunit gamma	K16894
brp:103830763	aquaporin TIP3-1-like	K09873
tcc:TCM_036848	Glutamate receptor 2.9	K05387
xtr:100485924	scn5a; sodium channel, voltage-gated, type V, alpha subunit	K04838
mmu:20276	Scnn1a, ENaC, SCNEA, Scnn1, mENaC; sodium channel, nonvoltage-gated 1 alpha	K04824
tsp:Tsp_02476b	ryR and IP3R associated family protein	K04962
mus:103983683	glutamate receptor 3.5-like	K05387
ame:551894	TRPML, GB18634; transient receptor potential mucolipin	K05329
sly:101268147	two-pore potassium channel 1-like	K05389
maw:MAC_05006	chloride channel protein 3	K05012
shr:100919787	transient receptor potential cation channel subfamily M member 8-like	K04983
lcm:102364158	potassium channel subfamily K member 5-like	K04916
oaa:100093506	gamma-aminobutyric acid receptor subunit gamma-1-like	K05186
nbr:O3I_009360	transmembrane water channel	K06188
cmk:103172408	neuronal acetylcholine receptor subunit alpha-2-like	K04806
ggo:101129085	transient receptor potential cation channel subfamily M member 3-like	K04978
cfr:102516474	CACNG8; calcium channel, voltage-dependent, gamma subunit 8	K04873
cga:Celgi_0931	MIP family channel protein	K06188
dgr:Dgri_GH18275	GH18275 gene product from transcript GH18275-RA	K05011
mze:101484887	5-hydroxytryptamine receptor 3A-like	K04819
hgl:101714963	Catsperd; catsper channel auxiliary subunit delta	K16895
oas:101113062	ASIC3; acid-sensing (proton-gated) ion channel 3	K04830
oaa:100681261	CACNA1B; voltage-dependent N-type calcium channel subunit alpha-1B	K04849
mze:101482114	potassium channel subfamily T member 1-like	K04946
apla:101804235	potassium channel subfamily K member 16-like	K04924
cin:100175971	calcium-activated chloride channel regulator 4-like	K05030
mcc:715509	CHRNB1; cholinergic receptor, nicotinic, beta 1 (muscle)	K04812
ptg:102951744	5-hydroxytryptamine receptor 3C-like	K04819
der:Dere_GG19957	GG19957 gene product from transcript GG19957-RA	K03440
oas:101109151	methylosome subunit pICln-like	K05019
ath:AT2G34390	NIP2;1; aquaporin NIP2-1	K09874
acan:ACA1_167020	transporter, cation channel family protein	K16897
cin:100175040	inward rectifier potassium channel irk-1-like	K04999
bmor:101735379	glutamate receptor ionotropic, kainate 2-like	K05202
xma:102216920	calcium-activated potassium channel subunit alpha-1-like	K04936
xma:102219065	potassium voltage-gated channel subfamily KQT member 5-like	K04930
tca:659318	aquaporin NIP1-2-like	K09884
umr:103678105	short transient receptor potential channel 2-like	K04965
chx:102171362	P2RX2; purinergic receptor P2X, ligand-gated ion channel, 2	K05216
myd:102760784	KCNN2; potassium intermediate/small conductance calcium-activated channel, subfamily N, member 2	K04943
aga:AgaP_AGAP001280	AGAP001280-PA	K05330
cmk:103190877	transient receptor potential cation channel subfamily M member 5-like	K04980
dwi:Dwil_GK15956	GK15956 gene product from transcript GK15956-RA	K13803
shr:100924640	voltage-dependent L-type calcium channel subunit beta-4-like	K04865
pbi:103054820	CACNG6; calcium channel, voltage-dependent, gamma subunit 6	K04871
dvi:Dvir_GJ19317	GJ19317 gene product from transcript GJ19317-RA	K03440
shr:100913691	KCNA3; potassium voltage-gated channel, shaker-related subfamily, member 3	K04876
mze:101469108	potassium voltage-gated channel subfamily E member 2-like	K04896
mde:101895300	voltage-dependent calcium channel subunit alpha-2/delta-3-like	K05316
sita:101781933	glutamate receptor 2.7-like	K05387
pale:102895231	SCN10A; sodium channel, voltage-gated, type X, alpha subunit	K04842
xma:102228621	sodium channel subunit beta-3-like	K04847
xtr:100489419	kcnb2; potassium voltage-gated channel, Shab-related subfamily, member 2	K04886
dpo:Dpse_GA10500	GA10500 gene product from transcript GA10500-RC	K04936
smm:Smp_031680	nAChR subunit (ShAR1-alpha-like)	K05312
ptr:457365	HCN3; hyperpolarization activated cyclic nucleotide-gated potassium channel 3	K04956
ola:101158177	gamma-aminobutyric acid receptor subunit alpha-5-like	K05175
fch:102056496	PKD2L2; polycystic kidney disease 2-like 2	K04991
mze:101485837	glutamate receptor ionotropic, NMDA 2A-like	K05209
bid:Bind_3485	major intrinsic protein	K06188
fri:FraEuI1c_5936	MIP family channel protein	K06188
pbi:103062271	short transient receptor potential channel 4-like	K04967
phd:102326360	CATSPER1; cation channel, sperm associated 1	K16889
lcm:102360694	acid-sensing ion channel 1-like	K04829
acs:100554201	chrne; cholinergic receptor, nicotinic, epsilon (muscle)	K04817
umr:103681771	GRIN3B; glutamate receptor, ionotropic, N-methyl-D-aspartate 3B	K05214
pbi:103056342	AQP9; aquaporin 9	K09877
fca:101083818	KCNA7; potassium voltage-gated channel, shaker-related subfamily, member 7	K04880
ptg:102958824	SCNN1B; sodium channel, non-voltage-gated 1, beta subunit	K04825
phd:102325749	KCNA7; potassium voltage-gated channel, shaker-related subfamily, member 7	K04880
oaa:100079230	CACNG4; calcium channel, voltage-dependent, gamma subunit 4	K04869
mtr:MTR_3g008920	Aquaporin MIP family NIP subfamily	K09874
xla:398415	kcne5.1; voltage-gated potassium channel subunit MiRP4.1	K04895
dac:Daci_1174	MIP family channel protein	K06188
oas:101118819	P2X purinoceptor 6-like	K05221
cbr:CBG18365	Hypothetical protein CBG18365	K05195
acs:103280653	potassium voltage-gated channel subfamily C member 1-like	K04887
cge:100769392	Gria1; glutamate receptor, ionotropic, AMPA 1	K05197
bom:102281456	P2RX7; purinergic receptor P2X, ligand-gated ion channel, 7	K05220
tgu:100228325	TRPM7; transient receptor potential cation channel, subfamily M, member 7 (EC:2.7.11.1)	K04982
rec:RHECIAT_PB0000371	water channel protein	K06188
myd:102769146	CATSPERG; catsper channel auxiliary subunit gamma	K16894
oas:101102707	CHRND; cholinergic receptor, nicotinic, delta (muscle)	K04816
ocu:103346363	GRIN2D; glutamate receptor, ionotropic, N-methyl D-aspartate 2D	K05211
tcc:TCM_029544	Ca2+ activated outward rectifying K+ channel 6 isoform 1	K05389
xma:102226188	voltage-dependent calcium channel subunit alpha-2/delta-3-like	K04860
dse:Dsec_GM10813	GM10813 gene product from transcript GM10813-RA	K04958
pale:102885570	CNGB1; cyclic nucleotide gated channel beta 1	K04952
xma:102223344	5-hydroxytryptamine receptor 3A-like	K04819
ngi:103725046	Catsper1; cation channel, sperm associated 1	K16889
dpe:Dper_GL18208	GL18208 gene product from transcript GL18208-RA	K05181
pbi:103056042	two pore calcium channel protein 2-like	K14077
vvi:100247981	nodulin-26-like	K09874
fpg:101912657	uncharacterized LOC101912657	K05205
lcm:102349154	glutamate receptor 2-like	K05198
xtr:100498412	kcnv2; potassium channel, subfamily V, member 2	K04935
bta:787307	KCNK13; potassium channel, subfamily K, member 13	K04922
ola:101155155	glutamate [NMDA] receptor subunit 3B-like	K05214
hgl:101711771	potassium channel subfamily K member 16-like	K04924
lcm:102349768	AQP1; aquaporin 1	K09864
cam:101499201	two-pore potassium channel 1-like	K05389
npu:Npun_F2213	major intrinsic protein	K06188
oaa:100087461	ASIC3; acid-sensing (proton-gated) ion channel 3	K04830
vvi:100258460	aquaporin NIP6-1-like	K09874
hgl:101714872	Gabrq; gamma-aminobutyric acid (GABA) A receptor, theta	K05192
oas:101110253	KCNH4; potassium voltage-gated channel, subfamily H (eag-related), member 4	K04907
pss:102447498	P2RX2; purinergic receptor P2X, ligand-gated ion channel, 2	K05216
mze:101473284	calcium-activated potassium channel subunit beta-4-like	K04941
mze:101487604	potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2-like	K04955
tup:102473903	CACNA1A; calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	K04344
ptr:456197	TRPM4; transient receptor potential cation channel subfamily M member 4	K04979
aga:AgaP_AGAP000039	AGAP000039-PA	K05175
phi:102099485	GRIK5; glutamate receptor, ionotropic, kainate 5	K05205
phd:102326993	uncharacterized LOC102326993	K04921
mdo:100029669	AQP1; aquaporin 1 (Colton blood group)	K09864
mze:101476965	sodium channel subunit beta-1-like	K04845
amj:102577120	MCOLN1; mucolipin 1	K04992
phi:102105266	TRPM6; transient receptor potential cation channel, subfamily M, member 6	K04981
tsp:Tsp_08200	acetylcholine receptor subunit beta-type unc-29	K05312
ecb:100061333	CNGA3; cyclic nucleotide gated channel alpha 3	K04950
dosa:Os02t0255000-01	Os02g0255000; Similar to Cyclic nucleotide-gated ion channel 1.	K05391
dpe:Dper_GL16515	GL16515 gene product from transcript GL16515-RA	K03440
sly:101262869	chloride channel protein CLC-c-like	K05016
phi:102107331	KCNA7; potassium voltage-gated channel, shaker-related subfamily, member 7	K04880
acan:ACA1_092610	EF hand domain containing protein	K16900
smm:Smp_147430	glutamate receptor kainate	K05202
mze:101467476	gamma-aminobutyric acid receptor subunit rho-3-like	K05190
dpe:Dper_GL13740	GL13740 gene product from transcript GL13740-RA	K03440
tca:655262	glutamate receptor ionotropic, kainate 2-like	K05202
xma:102223086	5-hydroxytryptamine receptor 3A-like	K04819
